,doctor_id,doctor_name,speciality_stream,experience_years,consultation_fees,locality,locality_latitude,locality_longitude,translated_practice_type,clinic_name,show_consultation_fees,summary,qualification_1,qualification_2,qualification_3,qualification_4,qualification_5,qualification_6,qualification_7,is_qualification_valid_in_country_1,is_qualification_valid_in_country_2,is_qualification_valid_in_country_3,is_qualification_valid_in_country_4,is_qualification_valid_in_country_5,is_qualification_valid_in_country_6,is_qualification_valid_in_country_7,college_1,college_2,college_3,college_4,college_5,college_6,college_7,completion_year_1,completion_year_2,completion_year_3,completion_year_4,completion_year_5,completion_year_6,completion_year_7,sub_specialty_1,sub_specialty_2,sub_specialty_3,sub_specialty_4,sub_specialty_5,sub_specialty_6,sub_specialty_7,sub_specialty_8,sub_specialty_9,sub_specialty_10,sub_specialty_11,sub_specialty_12,specialty_1,specialty_2,specialty_3,specialty_4,specialty_5,specialty_6,specialty_7,specialty_8,specialty_9,specialty_10,specialty_11,specialty_12,doctor_label_1,doctor_label_2,doctor_label_3,doctor_label_4,doctor_label_5,doctor_label_6,doctor_label_7,doctor_label_8,doctor_label_9,doctor_label_10,doctor_label_11,doctor_label_12,approved_1,approved_2,approved_3,approved_4,approved_5,approved_6,approved_7,approved_8,approved_9,approved_10,approved_11,approved_12
3242,281600,Dr. Saket Veling,,9.0,200,Kothrud,18.49334,73.81517,Clinic,Smilex Dental Speciality Centre,True,"Dr. Saket Veling is an Endodontist and Dentist in Kothrud, Pune and has an experience of 10 years in these fields. Dr. Saket Veling practices at Smilex Dental Speciality Centre in Kothrud, Pune and Smilex Dental Speciality Centre, F.C.Road in Kothrud, Pune and Show your Smile Dental Care Centre in Sadashiv Peth, Pune. He completed MDS from Nair Hospital Dental College, Mumbai in 2006.",BHMS,,,,,,,True,,,,,,,Jagadguru Jayadeva Murugarajendra Medical College (JJMMC),,,,,,,2006,,,,,,,Clinical Psychologist,,,,,,,,,,,,Psychologist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3243,590774,Dr. R.Nagarajan,,13.0,800,Pimpri-Chinchwad,18.62572,73.77478,Hospital,Aditya Birla Memorial Hospital,True,"consultant endocrine surgeon practicing exclusively in the area of endocrine disorders and surgery in Pune, Maharashtra, India",MBBS , Diploma in Cosmetology,,,,,,True , True,,,,,,"Maharashtra Universtity of Health Sciences, Nashik ", Indian Institute Of Cosmetology Trichology & Nutrition Mumbai,,,,,,2005 , 2016,,,,,,Hair Transplant Surgeon,,,,,,,,,,,,Hair Transplant Surgeon,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3244,267649,Dr. Parvati Halbe,,16.0,350,Kothrud,18.509157,73.812546,Hospital,Krishna Hospital,True,,BDS , Fellowship in Oral implantlogy,,,,,,True , True,,,,,,"MS Ramaiah Dental College, Bangalore "," MS Ramaiah Dental College, Bangalore",,,,,,2011 , 2014,,,,,,ENT/ Otorhinolaryngologist ," ENT, Head and Neck Surgeon",,,,,,,,,,,Ear-Nose-Throat (ENT) Specialist , Ear-Nose-Throat (ENT) Specialist,,,,,,,,,,,Doctor , Doctor,,,,,,,,,,,True , False,,,,,,,,,,
3245,728736,Dr. Rahul Ratan,,8.0,700,Kharadi,18.54107,73.93563,Hospital,Columbia Asia Hospital,True,"Dr. Rahul Ratan is a Psychiatrist,Addiction Psychiatrist and Sexologist in Kharadi, Pune and has an experience of 8 years in these fields. Dr. Rahul Ratan practices at Columbia Asia Hospital in Kharadi, Pune and Apollo Clinic in Viman Nagar, Pune. He completed DPM (Psychiatry) from Lokmanya Tilak Municipal Medical College, Sion,Mumbai in 2016,MBBS from Dr. Vaishampayan Memorial Government Medical College in 2011 and Post Graduate Diploma in Healthcare Management(PGDHM) from National Institute of Health And Family Welfare, Delhi in 2017. ",BPTh/BPT,,,,,,,True,,,,,,,"Pravara College of Physiotherapy, PO Loni BK, Ahmednagar",,,,,,,2010,,,,,,,Dental Surgeon , Restorative Dentist , Geriatric Dentist,,,,,,,,,,Dentist , Dentist , Dentist,,,,,,,,,,Doctor , Doctor , Doctor,,,,,,,,,,True , False , False,,,,,,,,,
3246,545403,Dr. Mahesh Baviskar,,8.0,200,Pimple Saudagar,18.602133,73.79528,Clinic,Dr. Baviskar Pathology Diagnostic Center,True,,BHMS,,,,,,,True,,,,,,,North Gujarat University,,,,,,,2003,,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3247,743336,Dr. Pavan Chavan,,15.0,350,Wakad,18.60126,73.76369,Clinic,Eyeconic Eye Clinic,True,"An ophthalmologist who has a wide knowledge and experience in diagnosis and treatment of various eye diseases, surgeries and recommendations to assist patients do proper care for their eyes; has outstanding skills in performing surgeries and giving cure; values time and work organization; practices effective organizational skills and strategies for enhanced coordination with peers.",BAMS,,,,,,,True,,,,,,,"Shri Gangadhar Shastri Gune Ayurved Mahavidyalaya, Ahmednagar",,,,,,,1983,,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3248,570163,Dr. Vikas Kulkarni,,41.0,500,Aundh,18.560345,73.80312,Hospital,Shashwat Hospital,True,,MDS - Periodontics , BDS,,,,,,True , True,,,,,,"SDM College of Dental Sciences, Dharwad "," H.K.E. Societys, S.  Nijalingappa Institute of Dental Sciences  Research",,,,,,2005 , 1999,,,,,,Pain Management Specialist,,,,,,,,,,,,Pain Management Specialist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3249,451505,Dr. Mahajan G,,41.0,500,Aundh,18.55674,73.80886,Clinic,Apollo Clinic,True,,MD - Ayurveda Medicine,,,,,,,True,,,,,,,"Rajiv Gandhi University of Health Sciences, Bangalore, India",,,,,,,2017,,,,,,,Dietitian/Nutritionist,,,,,,,,,,,,Dietitian/Nutritionist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3250,397550,Dr. Amit Paliwal,AYUSH,15.0,200,Katraj,18.4558,73.84611,Hospital,Samarth Nursing Home And Multi speciality Hospital,True,"Dr. Amit paliwal is a anorectal and general surgeon, ayurveda and  in katraj, pune and has an experience of 15 years in these fields. Dr. Amit paliwal practices at samarth nursing home advance piles hospital in Katraj, Pune, 

Some of the services provided by the doctor are:Ksharsutra in fistula, BEIM and laser surgery in piles, fissure in ano, non surgical treatment in anorectal diseases, laparoscopic surgery,  agni karma and kshar sutra etc.",BDS , PhD - Orthodontics & Dentofacial Orthopaedics,,,,,,True , True,,,,,,JMF'S ACPM Medical college ," Rajasthan University, Jaipur, India",,,,,,2010 , 2014,,,,,,Surgical Oncologist,,,,,,,,,,,,Oncologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3251,607441,Dr. Neethu RP,,10.0,100,Hinjewadi,18.591423,73.737595,Clinic,Glitter Dental Clinic,True,"Dr Neethu RP completed her BDS from KVG Dental college in 2010 under Rajiv Gandhi university of health science-Bangalore Glitter Dental Clinic is located in the IT hub of Pune(Hinjewadi).we provide all kinds of dental treatments and follow all the safety protocols related to the patient care.

Glitter Dental Clinic provide Comprehensive dental care with the specialised focus on advanced, pain free surgical procedures such as Dental Implants, computer guided implant and cosmetic surgeries, full mouth implant dentures and Gum treatments.",BPTh/BPT,,,,,,,True,,,,,,,Srinivas College of Physiotheraphy and Research Center,,,,,,,2011,,,,,,,General Physician,,,,,,,,,,,,General Physician,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3252,12284,Dr. Tushar Parikh,,20.0,600,Kharadi,18.54665,73.936714,Hospital,Motherhood Hospital,True,,MS - Orthopaedics , DNB - Orthopedics/Orthopedic Surgery,,,,,,True , True,,,,,,"Lokmanya Tilak Municipal Medical College, Sion,Mumbai ", Diploma National Board,,,,,,2007 , 2010,,,,,,Anesthesiologist,,,,,,,,,,,,Anesthesiologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3253,573764,Dr. Abhijit  Bajirao Jadhav,,7.0,300,Pimple Saudagar,18.590609,73.831215,Clinic,Smile Avenue Speciality Dental Clinic,True,Dr. Abhijit Bajirao Jadhav is a dedicated Endodontist and likes to learn new treatment methods to give his patients  more comfortable and best possible treatment.,MBBS ," MD - Dermatology , Venereology & Leprosy",,,,,,True , True,,,,,,"Lokmanya Tilak Municipal Medical College, Sion,Mumbai ", Topiwala National Medical College & BYL Nair Charitable Hospital,,,,,,2003 , 2009,,,,,,Breast Surgeon,,,,,,,,,,,,General Surgeon,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3254,528601,Dr. Ananth Kamath,,10.0,300,Baner,18.55812,73.79316,Clinic,Kamat Dental Care,True,,MBBS , MS - General Surgery , DNB - General Surgery , MCh - Surgical Gastroenterology/G.I. Surgery , DNB - Surgical Gastroenterology , Fellowship in Hepato Pancreato Biliary Surgery , Fellow of American College of Surgeons(FACS),True , True , True , True , True , True , True,"Byramjee Jeejeebhoy Government Medical College & Sasson General Hospital, Pune "," Byramjee Jeejeebhoy Government Medical College & Sasson General Hospital, Pune "," DNB board, New Delhi "," SANJAY GANDHI POST GRADUATE INSTITUTE OF MEDICAL SCIENCES, LUCKNOW. "," DNB board, New Delhi ", Hospital Beujon Paris France , American College of Surgeons,1993 , 1997 , 1998 , 2002 , 2002 , 2005 , 2013,Radiologist,,,,,,,,,,,,Radiologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3255,232041,Dr. kadambari Toraskar,,21.0,100,Kothrud,18.51004,73.80342,Clinic,Dr Kadambari M. Toraskar Dental Care,True,,MBBS , DNB - Respiratory Diseases , FCCP - Pulmonary Medicine,,,,,True , True , True,,,,,"Govt. Medical College , Dhule "," National Board of Examination, India ", American College Of Chest Physicians,,,,,2005 , 2011 , 2012,,,,,Counselling Psychologist,,,,,,,,,,,,Psychologist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3256,386014,Dr. Ajay Adhav,,32.0,350,Sahakar Nagar,18.485353,73.85078,Clinic,Kayakalpa Clinic,True,,BHMS,,,,,,,True,,,,,,,Baroda Homeopathic Medical College,,,,,,,2003,,,,,,,General Physician,,,,,,,,,,,,General Physician,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3257,577706,Dr. Dilip Kumar Kiyawat,,47.0,750,Moshi,18.655388,73.848495,Hospital,Sainath Hospital,True,,BDS , MDS - Orthodontics,,,,,,True , True,,,,,,"Sharad Pawar Dental College, Sawangi, Wardha. ", M.A. Rangoonwala College of Dental Sciences  Research Centre,,,,,,2008 , 2016,,,,,,Physiotherapist,,,,,,,,,,,,Physiotherapist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3258,720894,Dr. Vrushali Dange,,5.0,100,Hinjewadi,18.622458,73.715004,Clinic,Dr.Vrushali'S Dental Arena,True,,BPTh/BPT , MPTh/MPT - Sports Physiotherapy,,,,,,True , True,,,,,,"BIMR College Of Life Science, Gwalior ", Guru Nanak Dev University,,,,,,2009 , 2013,,,,,,Orthopedist,,,,,,,,,,,,Orthopedist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3259,708192,Dr. Rashmi  J. Begani,,17.0,200,Dhayari,18.447046,73.8098,Clinic,Kids Care Clinic,True,"Dr. Rashmi J. Begani is a Pediatrician in Dhayari, Pune and has an experience of 15 years in this field. She completed MBBS from Amravati University in 2003, Diploma in Child Health (DCH) from College of Physicians and Surgeons, Parel in 2006 and FCPS (Paediatrics) from College of Physicians and Surgeons, Parel in 2007.
Dr. Rashmi J. Begani practices at Kids Care Clinic in Dhayari, Pune. She also practices at Mai Mangeshkar Hospital, Warje, Pune.",MD - Ayurveda Medicine , BAMS,,,,,,True , True,,,,,,"Tilak Ayurveda Mahavidalya & Post Graduate  Institute, Pune University ", Ayurvedic Mahavidyala Nashik,,,,,,2014 , 2008,,,,,,Physiotherapist,,,,,,,,,,,,Physiotherapist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3260,254758,Dr. S. Jeya Bharath,,24.0,300,Kondhwa,18.476982,73.89446,Clinic,5Th Sense Animal Health Care,True,"Coming from a family with a strong background of farm animals and pets, he chose to become a veterinarian because of his love for animals. He graduated from one of the most prestigious veterinary colleges in the country, Madras Veterinary College, in the year 1994. He started his career as an equine veterinarian at a small stud farm in Haryana and soon rose to senior veterinarian and became a specialist in equine gynecology. He then moved to Pune and worked as the senior veterinary officer and managing director of “Capricorn Stud Farm Pvt. Ltd.”. He has played a key role in the growth and establishment of the farm as one of the top stud farms in the country for the past 12 years. He is now a consulting veterinarian for some stud farms and a full time companion animal practitioner.",MDS - Periodontology and Oral Implantology , BDS,,,,,,True , True,,,,,,"Government Dental College &  Hospital, Nagpur ", VYWS Dental college.Amravati,,,,,,2004 , 1999,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3261,228817,Dr. Pankaj Nahata,AYUSH,10.0,100,Bibvewadi,18.476295,73.862495,Clinic,Shree Vishwamani Ayurvedic Clinic & Panchakarma Centre,True,,MBBS , Diploma in Anesthesiology,,,,,,True , True,,,,,,JMF'S ACPM Medical college , B J Medical College Ahemdabad,,,,,,1999 , 2001,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3262,266773,Dr. Saina Elahi,,7.0,300,Shivajinagar,18.52204,73.85763,Clinic,Family Dental & Orthodontic Centre,True,"Dr. Saina Elahi is a dentist in Family Dental & Orthodontic Centre, Shivaji Nagar, Pune.","MD - Dermatology , Venereology & Leprosy ", MBBS,,,,,,True , True,,,,,,"Dr. D.Y. Patil Medical College and Hospital, Navi  Mumbai. "," Dr. Vasant Rao Pawar Medical College, Nashik",,,,,,2016 , 2014,,,,,,Physiotherapist,,,,,,,,,,,,Physiotherapist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3263,563882,Dr. Seema Kurhade Khaire,,18.0,300,Chandan Nagar,13.126801,80.271255,Hospital,K K Hospital,True,"Dr. Seema Nitesh Khaire is a successful Ophthalmology specialist at Columbia Asia Hospital in Pune. She completed her MBBS from NDMVPS Medical College, Nasik, Maharastra in 2000. With DOMS (Opthal), FCPS (Ophthal) and DNB from renowned institution KEM Hospital, Pune, she started her career as a Rotatory intern at Inlaks and Budhrani Hospital, Pune. She also earned academic experience with her stint as a Surgeon at Kamla Eye Hospital, Shirwal where she taught DOMS residents in OPD work and operative procedures. She also gained experience by working as consultant Ophthalmic Surgeon at K.K. Hospital, Chandan Nagar, Pune and Panel consultant at National Institute of Ophthalmology, Pune. She has actively attended Phaco training at Mahaveer Eye Hospital, Bangalore. She has been invited to make paper presentations at MOSCON 2005 and POS- 2006.",MDS - Orthodontics and Dentofacial Orthopaedics , BDS,,,,,,True , True,,,,,,"Dr. D.Y. Patil Dental College  Hospital, Pune ", Vasantdada Patil Dental College and Hospital,,,,,,2016 , 2012,,,,,,Physiotherapist,,,,,,,,,,,,Physiotherapist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3264,498693,Dr. Neha Arun Agrawal,AYUSH,10.0,400,Wagholi,18.580301,73.98846,Clinic,Chirayu Homepathic Clinic,True,,BHMS,,,,,,,True,,,,,,,"Maharashtra Universtity of Health Sciences, Nashik",,,,,,,2015,,,,,,,Dental Surgeon , Endodontist , Restorative Dentist,,,,,,,,,,Dentist , Dentist , Dentist,,,,,,,,,,Doctor , Doctor , Doctor,,,,,,,,,,True , False , False,,,,,,,,,
3265,278990,Dr. Smita Wagh,,18.0,100,Wadgaon Sheri,18.547121,73.918976,Clinic,The Speciality Dental Clinic,True,"Dr. Smita Wagh is an orthodontist and Paedodontist in Vishrantwadi, Pune. Dr. Smita Wagh practices at The Speciality Dental Clinic at Vishrantwadi, Pune. Dr. Smita Wagh is known for providing services in Root canal, Dental Implant and Cosmetic dental treatment. ",MBBS , DGO,,,,,,True , True,,,,,,"Dr V M Medical College,Solapur ", N.M. Wadia charitable hospital solapur,,,,,,2003 , 2008,,,,,,Prosthodontist , Implantologist , Geriatric Dentist,,,,,,,,,,Dentist , Dentist , Dentist,,,,,,,,,,Doctor , Doctor , Doctor,,,,,,,,,,True , True , False,,,,,,,,,
3266,475408,Dr. Nachiket Dubale,,8.0,500,Deccan Gymkhana,18.52422,73.8414,Clinic,Varad Clinic,True,,MBBS , Diploma in Trauma and Ortho Surgery , Diploma in Orthopaedics,,,,,True , True , True,,,,,"Dr V M Medical College,Solapur "," Hardikar Hospital, Pune "," University of Mumbai, Mumbai",,,,,2002 , 2013 , 2014,,,,,Internal Medicine,,,,,,,,,,,,Internal Medicine,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3267,254910,Dr. Nirupama V Joshi,,18.0,0,Kothrud,18.503456,73.82131,Clinic,Smiles Forever Dental Care & Implant Centre,False,,MBBS , MS - General Surgery , MCh - Surgical Oncology , MCh - Surgical Oncology,,,,True , True , True , True,,,,"Government Medical College, Miraj "," Rajiv Gandhi University of Health Sciences, Bangalore, India "," King Georges Medical College, Lucknow University ", King George Hospital,,,,2002 , 2008 , 2013 , 2013,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3268,358754,Dr. Kedar Marathe,,15.0,1000,Shivajinagar,18.531855,73.84727,Hospital,ONP general hospital- Shivajinagar and Tulip Hospital- Gokhale nagar,True,"Dr. Kedar Marathe is a senior consultant gynaecologist, IVF specialist and laparoscopic surgeon working in the field of women health care for more than 10 yrs. Having done his masters degree from B. J. Medical college, Pune, He went to University of Kiel, Germany to get trained in Diploma in Gynac endoscopic surgery. He is a gold medallist in his University post graduate course. He also did a post doctorate clinical fellowship in reproductive medicine and specialised in advanced Gynac & obstetric ultrasound. 
He is senior consultant at ONP General  and ONP Tulip Hospitals, Pune. He is visiting IVF consultant to many IVF centres  across India. 
He has been a faculty and speaker in many national and international conferences. he has written articles in various journals and social media. He has presented papers in many conferences. He is also an eminent teacher and has been teaching  postgraduates for the past one decade. 
He has also worked as a coordinator in Prachiti Medical Wing- Organization in BJ medical college. He has also done lots of medical relief work in Orissa  after super – cyclone, Gujrat  after earthquake, Tamilnadu and kerala after Tsunami. He has also organized & participated in health training program, Dai training program in rural parts of India.
In Dr. Kedar Marathe, we see a rare blend of pursuit for professional excellence and a determined commitment to offer the same to the rural & urban population alike. ",Fellow of Indian College of Obstetrics and Gynecology (FICOG),,,,,,,True,,,,,,,Bharat Vikas Shikshan Sanstha,,,,,,,2016,,,,,,,Gynecologist , Infertility Specialist,,,,,,,,,,,Gynecologist/Obstetrician , Gynecologist/Obstetrician,,,,,,,,,,,Doctor , Doctor,,,,,,,,,,,True , True,,,,,,,,,,
3269,636599,Dr. Pratik Kothari,,4.0,200,Aundh,18.481237,73.818855,Clinic,Dr Kothari's Dental Privilege,True,"Dr. Pratik Kothari is a well qualified, passionate and determined dentist who is extremely ambitious about the dental health of his patients. He is meticulous with his patients with degrees in cosmetic, aesthetic and general dentistry from Hyderabad and Pune. He owns his  clinic which houses the best of infrastructure and ambiance keeping proper sterilization as cleanliness is always his first priority",MPTh/MPT - Sports Physiotherapy , BPTh/BPT,,,,,,True , True,,,,,,Dr. D.Y. Patil Institute of Physiotherapy , Hardikar Institute,,,,,,2014 , 2010,,,,,,Orthopedist,,,,,,,,,,,,Orthopedist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3270,380898,Dr. Nitin Kanode,,20.0,300,Kalewadi,18.62514,73.7851,Clinic,Kanode Clinic,True,,BPTh/BPT,,,,,,,True,,,,,,,"Sancheti College of Physiotherapy, Pune",,,,,,,2016,,,,,,,Physiotherapist,,,,,,,,,,,,Physiotherapist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3271,544314,Dr. Avinash Ignatius,,19.0,600,Wanowrie,18.485332,73.90478,Clinic,Ruby Hall Clinic,True,,MBBS , Diploma in Dermatology,,,,,,True , True,,,,,,Datta Meghe Institute of Medical Sciences (DU) , College of physicians and Surgeons Mumbai,,,,,,2011 , 2017,,,,,,ENT/ Otorhinolaryngologist ," ENT, Head and Neck Surgeon",,,,,,,,,,,Ear-Nose-Throat (ENT) Specialist , Ear-Nose-Throat (ENT) Specialist,,,,,,,,,,,Doctor , Doctor,,,,,,,,,,,True , False,,,,,,,,,,
3272,266253,Dr. Sujai Hegde,,25.0,500,Dhole Patil Road,18.5348,73.87438,Clinic,Ruby Hall Clinic,True,"Dr. Sujai Hegde is currently working as a Senior Surgical Oncologist at the Kamalnayan Bajaj Cancer Centre, Ruby Hall Clinic, Pune.
He has done his training in Surgical Oncology at the Tata Memorial hospital, Mumbai. He then proceeded with advanced training in Gastrointestinal Cancer and minimal invasive surgery at the Tan Tock Seng Hospital, Singapore for a period of 5 years.
He is the Founder and Director of the Centre for Advanced GI Oncology at the Ruby Hall clinic. His main fields of interest are Hepatopancreatobiliary surgery including major liver and pancreatic resections, minimally invasive esophageal resetions, rectal Cancer and pouch procedures, cytoreductive surgery with HIPEC and IP chemotherapy, radical gastric resections.
He has been awarded the courage star for outstanding courage during the SARS crisis.",MBBS , DOMS,,,,,,True , True,,,,,,BJMC Pune , College of postgraduation afmc,,,,,,2008 , 2012,,,,,,Psychiatrist,,,,,,,,,,,,Psychiatrist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3273,382682,Dr. Rakesh Punmia,,20.0,200,MG Road,18.513065,73.87879,Clinic,Punmia Dental Clinic,True,,Bachelor in Veterinary Science and Animal Husbandary (BVSc & AH),,,,,,,True,,,,,,,Nagpur Veterinary  College,,,,,,,2005,,,,,,,Cosmetologist,,,,,,,,,,,,Cosmetologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3274,624508,Dr. Aradhana Basu,,20.0,400,Koregaon Park,18.535769,73.88588,Clinic,WhiteLeaf Clinic,True,"Completed M.B.B.S in 1991, from Christian Medical College ( C.M.C.) Vellore.

Served in the army medical corps as a medical officer from 1993 to 1998. Completed post – graduation (M.S) in ophthalmology from 1999 to 2002 from armed forces medical college (A.F.M.C.) Pune. Was overseas in Melbourne. Australia 2002 – 2003. Worked at H.V Desai Hospital, Hadapsar Pune in 2004. Completed fellowship in cornea and microsurgery from Aravind eye hospital. Coimbatore 2006 – 2007. Worked as a consultant ophthalmologist in Chennai from 2007 to 2016. Worked as a consultant ophthalmologist in Dr. Agarwal’s eye hospital. Mauritius from 2016 –2017.

Facilities available Computerised eye checkup and contact lens clinic, Glaucoma Clinic, Centre for eye trauma and injury, Phacoemulsification with intraocular lens implantation, Stitchless cataract surgery, Anterior segment surgery, Corneal microsurgery, and corneal transplant Information and guidance about eye donation & refractive surgery",MD - General Medicine , MBBS,,,,,,True , True,,,,,,"shivaji university , kolhapur "," shivaji university , kolhapur",,,,,,2002 , 1997,,,,,,Cosmetic/Aesthetic Dentist , Restorative Dentist , Preventive Dentistry,,,,,,,,,,Dentist , Dentist , Dentist,,,,,,,,,,Doctor , Doctor , Doctor,,,,,,,,,,True , False , False,,,,,,,,,
